,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,sunshine_duration,wind_speed_10m,weather_code,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity,conf,iou,lrp,pq
80742,SE,day,67.92162502970837,20.342562334286985,smaller-rural,snow,fog,0.0496177357922391,1,11,-17.30299949645996,84.39791870117188,0.0,0.0,95.0,97.0,0.0,0.0,8.43506908416748,3.0,15.809028398530032,0.5820735,0.11467887,0.9952525,0.97586006,0.14074963,0.11033974,0.0,0.0,1.0,0.0
64576,DE,night,52.52335393840577,13.431532634777488,arterial-urban,normal,partly-cloudy-night,-25.30734736837111,9,20,21.28249931335449,66.67450714111328,0.0,0.0,0.0,0.0,0.0,0.0,8.37338638305664,0.0,115.61176679943242,0.5419548,0.12946264,0.9874232,0.964643,0.14304988,0.11130066,0.6019085723420848,0.7750357830219594,1.1327758952519806,0.3014028045085398
83346,IT,night,41.85346318904495,12.37787937868748,highway,normal,clear-night,-33.16455566726998,8,22,23.1879997253418,70.32625579833984,0.0,0.0,0.0,0.0,0.0,0.0,5.623379707336426,0.0,92.00790110108504,0.7118978,0.15777804,0.9962624,0.9215581,0.10843612,0.13552354,0.8208352327346802,0.949288598749187,1.449288598749187,0.6328590658327914
83840,SE,day,60.69309706314681,17.148053863069666,smaller-rural,snow,clear-day,11.213700328864618,2,12,-8.857000350952148,72.47669982910156,0.0,0.0,0.0,0.0,0.0,3600.0,9.885261535644531,0.0,51.25012719092276,0.6175507,0.20655122,0.9960239,0.9122315,0.16821054,0.08177862,0.7081131537755331,0.8508714408275623,1.2806971526620496,0.48621225190146417
99808,PL,day,50.82458846803975,19.142249198627265,arterial-urban,wet,cloudy,29.544423787040927,4,14,3.0339999198913574,87.01861572265625,0.3000000119209289,0.1400000005960464,100.0,33.0,99.0,0.0,16.750640869140625,71.0,23.65892920098402,0.69801694,0.12547377,0.9960406,0.96711326,0.2205718,0.110809356,0.5208284421400591,0.7867295621173296,1.2867295621173296,0.5244863747448865
42285,SE,day,55.58005159701599,12.99697519514203,city,normal,partly-cloudy-day,54.69638660484715,5,10,15.1850004196167,65.82221984863281,0.0,0.0,55.0,0.0,18.0,3600.0,16.422470092773438,2.0,102.15761641053498,0.57383585,0.18258816,0.9967924,0.9701765,0.09736382,0.11913604,0.49395667805391197,0.7208790918295286,1.254860490572533,0.5274725062167283
57964,LU,day,49.64580254593401,6.32571165741977,highway,normal,clear-day,7.893897878848051,3,16,13.044500350952148,61.00086212158203,0.0,0.0,0.0,0.0,0.0,3600.0,5.804825305938721,0.0,12.936801871186246,0.7273754,0.22320844,0.98115325,0.64972574,0.2845585,0.34951553,0.5969533622264862,0.6858061674193873,1.2702635162463816,0.5775209830900103
50645,DE,day,51.5011493901312,7.4589504596609535,city,normal,partly-cloudy-day,13.703989424952042,12,12,6.641499996185303,72.46917724609375,0.0,0.0,39.0,39.0,0.0,3600.0,11.885453224182127,1.0,54.34229609842699,0.5692076,0.31751677,0.9957837,0.97587353,0.104368776,0.09178111,0.48314246961048674,0.7278813196805144,1.2734575836166173,0.5459109897603858
7708,DE,day,50.935239132428165,6.956945212570072,city,normal,partly-cloudy-day,15.879237411354808,11,9,7.085000038146973,85.00775146484375,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,209.23154366607253,0.6804483,0.2333066,0.9987016,0.9628429,0.13851641,0.13094547,0.576515828785689,0.7755040462575954,1.2295867052146627,0.456178850739762
27797,SE,twilight,59.27160637516255,15.202072343139871,city,normal,partly-cloudy-night,-1.4561996439881568,5,19,7.38599967956543,50.19528579711914,0.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,128.07136144689835,0.69223315,0.27974316,0.9922576,0.8905307,0.18045893,0.20825706,0.7403524518013,0.8692879814282598,1.5539319721423897,0.7451039840813655
62580,DE,night,51.519894555790806,7.637516269795267,smaller-rural,wet,cloudy,-25.05331186815161,12,18,5.2170000076293945,97.25379943847656,0.0,0.0,100.0,100.0,22.0,0.0,2.27683973312378,3.0,104.10783010176068,0.7287091,0.15176116,0.9765212,0.96495116,0.17131476,0.12990886,0.7153848012288412,0.8730212936334207,1.559531940450131,0.7483039659715035
41529,PL,day,54.48956176000351,18.546384173458428,city,normal,partly-cloudy-day,38.63196502551594,5,7,12.018000602722168,75.74632263183594,0.0,0.0,79.0,26.0,7.0,3600.0,13.183079719543455,2.0,144.61764558207344,0.8078514,0.24431898,0.9953994,0.96236473,0.20869942,0.21020703,0.6916123684495687,0.8227456484458109,1.5095983922828593,0.7259520427463038
25305,PL,day,54.52191662314003,18.531237159350862,city,normal,partly-cloudy-day,36.63389195337575,5,7,12.303999900817873,75.79383087158203,0.0,0.0,79.0,26.0,7.0,3600.0,13.183079719543455,2.0,122.91055127906904,0.5136017,0.13054143,0.9936864,0.9612714,0.07607052,0.1065931,0.6196289866259603,0.7827924642472803,1.417455542460271,0.6648374353881011
23752,IT,day,45.4940052063953,9.221965519962602,city,normal,clear-day,64.22762275784636,7,11,31.647499084472656,44.24397659301758,0.0,0.0,85.0,4.0,7.0,3600.0,6.409617424011231,3.0,116.17917309228896,0.76745117,0.21085626,0.9967638,0.98357725,0.24015224,0.32250765,0.7323557630829189,0.8281338881619863,1.3937606657943835,0.6211004161214897
88620,IT,night,41.86879471250629,12.603553669155168,highway,normal,clear-night,-28.72964595082817,8,21,24.48499870300293,71.90254211425781,0.0,0.0,8.0,0.0,8.0,0.0,6.989935398101807,0.0,89.65275566511512,0.51528525,0.09576306,0.99252933,0.9461113,0.106513575,0.12140573,0.7412459179759026,0.8928191045798015,1.6285105673276825,0.7936169818487124
72046,SE,day,63.52818215811837,16.47178346656421,smaller-rural,snow,snow,4.605602929302961,1,12,-3.361999988555908,86.36396789550781,0.0,0.8400000333786011,100.0,98.0,100.0,0.0,21.322214126586918,75.0,24.29553023153875,0.54811704,0.095620036,0.9951256,0.9646621,0.12950435,0.099222496,0.7100933194160461,0.8595908340387708,1.7191816680775416,0.8595908340387708
58928,DE,day,51.50375431579162,7.107101602451977,arterial-urban,normal,partly-cloudy-day,17.293215019217385,10,8,11.864500045776367,84.95195770263672,0.0,0.0,61.0,8.0,10.0,3600.0,21.38593864440918,2.0,197.6218568166464,0.6183506,0.11601871,0.98983896,0.899995,0.14017594,0.31785518,0.7624014616012573,0.8195289899622625,1.4372501967904645,0.6658673043443383
12071,SE,day,59.8757518646586,17.62442403016139,city,normal,partly-cloudy-day,46.9234701322795,6,8,27.64099884033203,41.23301315307617,0.0,0.0,28.0,0.0,22.0,3600.0,9.957108497619627,1.0,237.7449156492231,0.4912476,0.087433934,0.99220663,0.94235206,0.07357137,0.12628366,0.4252106196740094,0.7350172165747887,1.313356288766385,0.588013773259831
44229,SE,day,55.59938752124272,12.988931461351426,city,normal,cloudy,16.534208136196284,5,17,13.454500198364258,76.75376892089844,0.0,0.0,84.0,1.0,14.0,3600.0,6.830519199371338,3.0,94.18416938351284,0.6698992,0.14032544,0.9941298,0.9228034,0.19266914,0.40747824,0.5583904385566711,0.6384663443714745,1.1230811949968664,0.3929023657670613
36231,IT,day,45.47964062927442,9.194375431284614,city,normal,clear-day,49.68647292370866,7,8,29.6875,50.24264526367188,0.0,0.0,3.0,2.0,1.0,3600.0,5.001279830932617,0.0,213.77314234464544,0.6559365,0.2849192,0.99551,0.9423383,0.18201695,0.20577599,0.5573444494179317,0.5714878243559492,1.1183246747960538,0.5175738786619918
72899,SE,day,67.13841554955505,20.64804487778112,smaller-rural,snow,partly-cloudy-day,2.3757748581396214,1,11,-13.77750015258789,91.7625961303711,0.0,0.0,100.0,3.0,34.0,0.0,8.08999252319336,3.0,121.19292205573647,0.532253,0.15609404,0.99367094,0.6565019,0.16219774,0.33754507,0.8834299147129059,0.8894755092952047,1.3115804074361637,0.5082717195972598
69862,PL,day,52.87903361614728,20.628547416270045,smaller-rural,normal,partly-cloudy-day,48.1494832785859,4,9,15.399999618530272,55.943016052246094,0.0,0.0,54.0,21.0,45.0,3600.0,17.727943420410156,2.0,27.73122728471493,0.60142374,0.15097658,0.99567455,0.98376137,0.07254859,0.07392426,0.6713974510922152,0.8503954661470287,1.3403841671142565,0.5560278047884418
17866,SE,day,55.59317771751156,13.020142979720989,city,normal,partly-cloudy-day,19.25801502771984,5,16,13.461000442504885,76.75480651855469,0.0,0.0,84.0,1.0,14.0,3600.0,6.830519199371338,3.0,70.69286813318814,0.7778934,0.24112378,0.9967403,0.9640901,0.23604211,0.15219201,0.5992311505894912,0.7540060034281816,1.2978001419502818,0.557308785142569
30450,IT,day,45.50231713042079,9.210620203021568,city,normal,clear-day,3.608562004001129,7,4,23.44099998474121,90.47007751464844,0.1000000014901161,0.0,55.0,2.0,31.0,182.0145721435547,5.692099571228027,51.0,52.958478704264806,0.60446596,0.20275117,0.9957884,0.9910125,0.15448523,0.108648404,0.5579634102491232,0.8092777057509455,1.3479374189698137,0.5826799481406808
88853,PL,day,54.03528207989783,19.030824608999826,arterial-urban,normal,clear-day,43.72825585498968,6,7,20.113000869750977,64.9347915649414,0.0,0.0,33.0,0.0,0.0,3600.0,9.227523803710938,1.0,52.10582676448973,0.71894854,0.22156033,0.9925426,0.9674883,0.22895586,0.21517722,0.7116513803601265,0.8562154429307821,1.5206225704372969,0.7230263740304382
10312,SE,day,55.59900403270317,13.025050571888263,city,normal,cloudy,36.697202456286895,5,14,14.343500137329102,71.6716079711914,0.0,0.0,54.0,19.0,7.0,3600.0,9.832679748535156,2.0,42.325095296116906,0.6003341,0.21888989,0.99321544,0.9835603,0.13345712,0.070058905,0.49653363393412697,0.7053669652458859,1.1642935721967087,0.4030668372833634
92308,DE,night,49.658893064085255,8.553522478366553,highway,normal,partly-cloudy-night,-26.52598297722241,10,19,7.4604997634887695,89.5902099609375,0.0,0.0,7.0,0.0,7.0,0.0,8.5873384475708,0.0,64.99813845043445,0.56924033,0.2687251,0.9873705,0.76904094,0.15309261,0.37816122,0.5337423284848531,0.6234001430542789,1.1480801716651348,0.4675501072907092
18604,PL,day,52.20249771375492,20.968803621234432,city,wet,rain,0.7815388349198145,4,17,2.822000026702881,95.48667907714844,0.699999988079071,0.0,100.0,90.0,100.0,0.0,13.450708389282228,53.0,49.73180280732905,0.65147984,0.17942703,0.9967912,0.9768456,0.2315112,0.14549105,0.6483022706075148,0.8322601827216763,1.2291449536011563,0.42680009370342376
40173,PL,day,52.24754552689812,21.04903591291117,city,wet,rain,18.497196653144883,4,15,3.319499969482422,90.8641128540039,0.6000000238418579,0.0,100.0,93.0,100.0,0.0,14.51206398010254,53.0,55.7915597414436,0.50855887,0.122863404,0.99384177,0.9620531,0.1107606,0.1494944,0.5671695187687874,0.6842663940085862,1.1965508202758253,0.4760114045277122
8784,SE,day,55.578404346518376,13.007389139848303,city,normal,cloudy,25.982927860868585,5,16,13.991499900817873,72.57748413085938,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,248.82099420960185,0.6543997,0.23487318,0.995456,0.98236096,0.12962928,0.09769221,0.5779022984206676,0.8216660407682567,1.2814577856722247,0.500144546554591
74853,SE,twilight,67.84905811019394,20.25772538898089,smaller-rural,snow,fog,-0.1789248238251701,1,11,-17.04450035095215,86.25018310546875,0.0,0.0,95.0,97.0,0.0,0.0,6.119999885559082,3.0,27.550466943003475,0.60523844,0.11794121,0.9951631,0.980473,0.15761375,0.114556246,0.81413234770298,0.7875687798520274,1.3834250398027033,0.6300550238816219
49541,SE,day,55.60140151296611,13.003902503304056,city,normal,partly-cloudy-day,48.6420995480431,5,13,15.526000022888184,60.75694274902344,0.0,0.0,96.0,5.0,37.0,3600.0,11.50311279296875,3.0,55.6733078490192,0.5724254,0.11927844,0.99524975,0.9506258,0.18193802,0.24251226,0.5161176065603892,0.8142454926423045,1.1795688529384598,0.361886885618802
20171,SE,day,55.59969538108907,12.99100846477216,city,normal,partly-cloudy-day,54.10487991696517,5,10,15.204500198364258,65.82642364501953,0.0,0.0,55.0,0.0,18.0,3600.0,16.422470092773438,2.0,160.85148367862735,0.6276914,0.17128079,0.993964,0.9456918,0.18411179,0.19179307,0.5955893823078701,0.7784914446890051,1.2052042224024249,0.41918770098638736
10436,SE,day,55.60362613105015,13.0108474012537,city,normal,cloudy,23.72929796438161,5,16,14.050000190734863,72.58817291259766,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,201.82498177718583,0.76172477,0.3477443,0.99678445,0.9912786,0.14841999,0.1088304,0.42218271211573954,0.6621029939853268,1.1107044836972964,0.33707061511980274
47171,DE,day,51.51526799407976,7.461885106941453,city,normal,partly-cloudy-day,11.06006741491514,12,13,6.771499633789063,72.49369049072266,0.0,0.0,39.0,39.0,0.0,3600.0,11.885453224182127,1.0,232.2492791076418,0.5857335,0.22046123,0.99654275,0.9290283,0.24596319,0.21674615,0.5888418065650123,0.8373477133712205,1.3949436644345996,0.6183490806433628
1119,PL,day,52.236176021444685,21.053050089797377,city,normal,partly-cloudy-day,51.8278098020304,4,10,7.839000225067139,45.19699096679688,0.0,0.0,100.0,100.0,96.0,2528.6572265625,8.89134407043457,3.0,238.05352688288687,0.6361008,0.28105745,0.99318004,0.93751407,0.23556472,0.28835046,0.64300407320261,0.7977008277898588,1.3373942714951734,0.5770601732947915
46238,SE,day,55.58740443165284,12.96606354073134,city,normal,cloudy,28.10590900353582,5,15,14.02400016784668,72.58341217041016,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,83.37344297703686,0.5124629,0.106028624,0.99617225,0.981187,0.07100797,0.09632899,0.7123298794031143,0.8558311353909761,1.4744415138546347,0.6846649083127809
71491,FR,day,45.94337134262398,4.719308341096135,highway,normal,rain,40.93091558131973,3,10,8.21150016784668,83.96186828613281,0.2000000029802322,0.0,100.0,99.0,95.0,0.0,17.654687881469727,51.0,31.3200456510633,0.6754109,0.15586206,0.99592435,0.9762096,0.16932042,0.18108113,0.7100477516651154,0.8867946489855206,1.6630765411180355,0.8185796759866345
93439,PL,day,50.0879159557196,19.89404726425509,arterial-urban,normal,clear-day,40.18840868894038,4,7,9.395500183105469,55.96194839477539,0.0,0.0,3.0,0.0,3.0,3600.0,9.885261535644531,0.0,63.71627686306614,0.5246187,0.10154924,0.9942088,0.9379201,0.11280609,0.13446261,0.6852348286371964,0.8518636732611121,1.4553529889261452,0.6693214575623024
21516,IT,day,45.472710921197134,9.21948166250016,city,normal,partly-cloudy-day,31.996124018629573,7,7,26.300500869750977,63.60868453979492,0.0,0.0,18.0,8.0,2.0,3600.0,10.245779991149902,0.0,174.2229506552412,0.5366729,0.15851612,0.9960396,0.9423856,0.07844622,0.12608051,0.5934022975464662,0.7098988902421156,1.2682041375315922,0.5534804906972427
23018,FR,day,43.25099896801479,5.382205991349422,city,normal,clear-day,33.22266776103832,2,13,14.798500061035156,64.85346221923828,0.0,0.0,5.0,5.0,0.0,3600.0,28.16525650024414,0.0,118.8967011679646,0.64705855,0.1619628,0.9867005,0.69513375,0.19843434,0.29494715,0.6572898278633753,0.7510253183561355,1.2317156784825867,0.47433178001440135
97463,FR,day,43.798057542260686,7.48420295169054,arterial-urban,normal,clear-day,21.609285381587483,2,8,12.092499732971191,63.80544662475586,0.0,0.0,0.0,0.0,0.0,3600.0,2.620839357376098,0.0,95.87008346096326,0.52086645,0.12327871,0.9955646,0.9689763,0.13603058,0.07300069,0.7588353497641427,0.8341946637962703,1.389893774428982,0.614669752270936
88625,SE,day,62.47439188609584,17.14702806787427,smaller-rural,snow,partly-cloudy-night,1.5204901076713782,2,14,-12.909499168395996,82.52766418457031,0.0,0.0,98.0,43.0,95.0,0.0,9.360000610351562,3.0,45.52642368369416,0.668661,0.12011368,0.9960146,0.98127836,0.114307106,0.115212195,0.0,0.0,1.0,0.0
96621,PL,day,54.33806335612189,18.6383155688128,arterial-urban,normal,clear-day,56.68770638349783,6,11,20.42999839782715,57.775840759277344,0.0,0.0,5.0,0.0,0.0,3600.0,15.459053993225098,0.0,129.87327000568496,0.7315194,0.23503704,0.98984104,0.9037787,0.18386908,0.26859918,0.5288944641749064,0.7778440423330482,1.2381520362854699,0.4667064253998289
81975,NO,day,63.42433654162947,10.519551444212324,arterial-urban,normal,cloudy,14.507819119216236,2,11,5.313999652862549,61.31059646606445,0.0,0.0,69.0,0.0,50.0,3600.0,6.952754497528076,2.0,60.1305033878356,0.4013986,0.087397695,0.991912,0.835065,0.096959434,0.1390364,0.6072855989138285,0.9167503982325771,1.416750398232577,0.6111669321550514
26117,SE,day,59.258010905255794,15.212795275918449,city,normal,cloudy,0.180720735038534,5,19,7.58050012588501,51.37361145019531,0.0,0.0,4.0,0.0,4.0,0.0,6.489992141723633,0.0,49.14294897169439,0.8296721,0.3196854,0.9973346,0.9772125,0.3161219,0.2900515,0.672805592417717,0.7153077998597202,1.2153077998597202,0.4768718665731468
27250,IT,day,45.499213295201294,9.23397028839862,city,normal,partly-cloudy-day,35.00768330972862,7,15,28.747499465942383,51.92623519897461,0.0,0.0,54.0,4.0,23.0,3600.0,5.116561412811279,2.0,199.10813766379533,0.7830522,0.30021417,0.995046,0.98193526,0.1936876,0.22355282,0.713166457414627,0.8059350235668667,1.4589025353503,0.6908014487716
23173,IT,day,45.47073017959729,9.219044652398804,city,normal,clear-day,55.07192611175831,7,9,31.006999969482425,46.34842300415039,0.0,0.0,79.0,3.0,2.0,3600.0,5.116561412811279,2.0,98.50895398752854,0.7931309,0.18393077,0.9954792,0.9776363,0.3044109,0.4447061,0.6076272030671438,0.844380280754323,1.3646379443281067,0.5845709635991467
28729,IT,day,45.48473862416722,9.156813686581105,city,normal,clear-day,52.5705786801157,7,9,29.534500122070312,49.888465881347656,0.0,0.0,2.0,0.0,1.0,3600.0,3.545588731765747,0.0,333.682710294033,0.63935196,0.11475713,0.9956715,0.96283937,0.11798351,0.28118947,0.6008098625084933,0.735169500547043,1.301499359675696,0.5743511723023773
32032,PL,day,52.20670303453282,20.972597178704977,city,wet,rain,1.0309886781185753,4,17,2.802500009536743,95.48596954345705,0.699999988079071,0.0,100.0,90.0,100.0,0.0,13.450708389282228,53.0,38.33458300243305,0.6227919,0.13345504,0.9966809,0.9675271,0.20915842,0.14614128,0.45243058236021744,0.6644559166125006,1.1461830369888892,0.40889594868461576
10300,SE,day,55.60081072188248,13.013558047802592,city,normal,cloudy,46.03440352662309,5,13,15.31100082397461,61.53760528564453,0.0,0.0,99.0,26.0,0.0,3600.0,20.80849838256836,3.0,315.22825528511686,0.70258766,0.13497724,0.9949287,0.98133653,0.123158775,0.15831892,0.6292141284793615,0.810220282594522,1.2412824420179613,0.45372335825293225
74916,IT,night,41.82337819971367,12.389023950570472,highway,normal,clear-night,-21.08561754937868,8,20,24.974000930786133,83.70449829101562,0.0,0.0,0.0,0.0,0.0,0.0,1.6099690198898315,0.0,90.96781891278594,0.51928496,0.09875374,0.9898099,0.8631853,0.07023217,0.14715822,0.0,0.0,1.0,0.0
9811,PL,twilight,52.20844060583335,20.95897479948193,city,normal,partly-cloudy-night,-5.99093762729855,4,18,10.696000099182127,74.74951171875,0.0,0.0,34.0,0.0,34.0,0.0,2.968636035919189,1.0,9.649750161562544,0.8214626,0.30187732,0.99835557,0.9863128,0.21805881,0.21409422,0.5465785879641771,0.7781918556569148,1.4046426991373306,0.6553194573952967
21710,PL,day,54.37728573392119,18.60608531393614,city,normal,clear-day,55.89423231764213,6,11,19.191499710083008,60.205997467041016,0.0,0.0,2.0,0.0,0.0,3600.0,15.192682266235352,0.0,102.62030182106172,0.81607693,0.29475072,0.9967362,0.98930675,0.20764996,0.12086862,0.6382185774190086,0.7971256406700808,1.1273395602871774,0.2813384614129697
27470,DE,night,52.54933779891091,13.387000591975566,city,normal,partly-cloudy-night,-26.425143080739645,9,20,21.211000442504883,66.65970611572266,0.0,0.0,0.0,0.0,0.0,0.0,8.37338638305664,0.0,137.39219814514618,0.70225996,0.24816763,0.9931131,0.9607942,0.1728895,0.21552081,0.5970476726690929,0.6889986583235295,1.2699980833193278,0.5741655486029412
99904,PL,day,54.35345293586624,18.64545018745338,arterial-urban,normal,clear-day,56.49101200490665,6,11,19.295499801635746,60.23058319091797,0.0,0.0,2.0,0.0,0.0,3600.0,15.192682266235352,0.0,143.9246418861634,0.6352116,0.1351916,0.99579096,0.98829085,0.115355454,0.09275525,0.657323942102235,0.7684560298359032,1.2787812617526686,0.525273741913149
22279,SE,day,59.26640292087647,15.21554272820317,city,normal,cloudy,8.332026998507871,5,18,11.406499862670898,34.57333755493164,0.0,0.0,52.0,0.0,52.0,2534.5439453125,11.96695327758789,2.0,506.387250650367,0.5017245,0.10389521,0.9936806,0.9643171,0.08902991,0.15825817,0.6753465868532658,0.7974218496546278,1.2313281052869327,0.4465562358065916
85224,DE,night,50.94921883508324,6.952604331809157,arterial-urban,normal,cloudy,-7.736210172253536,11,16,11.432499885559082,79.61614990234375,0.0,0.0,98.0,97.0,60.0,0.0,17.533145904541016,3.0,67.78840683424741,0.76611036,0.26139832,0.99685574,0.9946785,0.09306671,0.06149946,0.4483946765011007,0.7169470738490651,1.1819556103250224,0.42365054363808397
76150,IT,day,43.7932274856388,11.212676927028436,arterial-urban,normal,clear-day,52.46116683719976,8,9,29.92100143432617,45.1905632019043,0.0,0.0,32.0,7.0,24.0,3600.0,15.546833038330078,1.0,57.37983364959839,0.66544664,0.24452804,0.996666,0.89559114,0.1673745,0.20251358,0.5999767226832253,0.8415722348009149,1.3966645307365462,0.6182979684251619
56000,FR,day,43.26428964709479,5.395994851620992,arterial-urban,normal,clear-day,28.21213296504056,2,9,13.529000282287598,84.00933837890625,0.0,0.0,3.0,3.0,0.0,3600.0,5.351784706115723,0.0,221.7595487282892,0.65298384,0.20349969,0.99641824,0.9385173,0.13024306,0.09612471,0.5991519849215236,0.7237784421298504,1.325495915825237,0.6094976354777688
85463,DE,day,51.36570771944589,12.45670573620649,arterial-urban,normal,clear-day,27.65626431647981,10,13,18.73900032043457,58.51969528198242,0.0,0.0,70.0,70.0,0.0,3600.0,9.387651443481444,2.0,358.0230938905698,0.6468779,0.14204328,0.9920615,0.87089175,0.16003443,0.2575659,0.5129376411437988,0.7287119522101069,1.2814916334893622,0.5552091064457957
99,PL,day,52.22916098592948,20.97790807825352,city,normal,clear-day,40.653071276893954,4,7,9.302499771118164,51.28843307495117,0.0,0.0,0.0,0.0,0.0,3600.0,12.496718406677246,0.0,83.79091594150935,0.8899703,0.46323958,0.9970722,0.9877294,0.29313746,0.25771856,0.6433901664088754,0.8156282154307185,1.4040041157513194,0.6365878754581218
45730,SE,day,55.588544716989006,12.964072074488488,city,normal,partly-cloudy-day,17.300695028739256,5,17,13.48050022125244,76.75791931152344,0.0,0.0,84.0,1.0,14.0,3600.0,6.830519199371338,3.0,43.11255279086016,0.62753093,0.13271332,0.98937327,0.76605815,0.14435728,0.3171511,0.4187252461910248,0.716757723083337,1.216757723083337,0.477838482055558
78627,SE,day,64.74496488550609,20.971352728811304,smaller-rural,snow,fog,5.47904539307855,1,10,-4.541999816894531,83.31222534179688,0.0,0.699999988079071,100.0,100.0,100.0,0.0,23.233253479003903,73.0,91.38284466614984,0.567269,0.10252888,0.9953458,0.9687764,0.13506588,0.109068885,0.4350784122943878,0.5260130396699886,1.017342026446659,0.2630065198349943
21451,IT,day,45.48393599600655,9.234301596834394,city,normal,clear-day,57.22822444760784,7,9,31.023500442504883,45.77402877807617,0.0,0.0,83.0,5.0,3.0,3600.0,4.582051753997803,3.0,237.2032379539829,0.8895421,0.55881536,0.9975017,0.99877506,0.2296636,0.16941836,0.5416490194343385,0.7120555221419724,1.2781056028091442,0.5640043739738395
16117,DE,day,50.94606300827317,6.975209089502044,city,normal,partly-cloudy-day,15.46673582612904,11,9,7.228000164031982,85.02359771728516,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,203.70625339711955,0.69645834,0.3407943,0.9957236,0.98330414,0.12747845,0.15839669,0.5577550828456879,0.7799358471618432,1.0861341068190287,0.20798289257649152
48505,SE,day,55.60248781620436,13.007381573903215,city,normal,cloudy,29.92102470237866,5,15,14.076000213623049,72.59291076660156,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,105.686222593522,0.7228351,0.20574233,0.9967698,0.98967874,0.08161406,0.102029756,0.6616619229316711,0.850053411078215,1.3769805965457702,0.5950373877547505
32401,PL,day,52.25324709291152,20.98156702675952,city,wet,rain,32.091746404651566,4,13,2.928499937057495,95.83087158203124,0.699999988079071,0.0,100.0,96.0,100.0,0.0,12.181625366210938,53.0,77.28605576158088,0.6268883,0.120849065,0.9945344,0.9712182,0.16080852,0.10754233,0.6199335170288881,0.8084986420616799,1.2760251007920294,0.4997991605472203
8266,FR,day,43.27922303849927,5.383765316421092,city,normal,clear-day,26.19923513463768,2,9,13.366500854492188,83.99068450927734,0.0,0.0,3.0,3.0,0.0,3600.0,5.351784706115723,0.0,100.96757115317764,0.6339666,0.08453031,0.991964,0.92804337,0.21324508,0.42603242,0.5921787062757894,0.7641812117351032,1.3602471069115045,0.619606387893327
17810,SE,day,55.5768471138362,13.016992000935137,city,normal,partly-cloudy-day,18.550575922785995,5,17,13.441499710083008,76.75169372558594,0.0,0.0,84.0,1.0,14.0,3600.0,6.830519199371338,3.0,53.0161601470352,0.6654658,0.19151321,0.9973959,0.98803115,0.06568609,0.10549151,0.6515052050352097,0.8276750464008952,1.3276750464008953,0.5517833642672635
43836,IT,day,45.45863536132031,9.21866036944397,city,normal,partly-cloudy-day,32.585906036938304,7,15,28.92849922180176,50.521270751953125,0.0,0.0,70.0,11.0,31.0,3600.0,1.1384198665618896,2.0,63.666849299053126,0.6199551,0.16250187,0.99545974,0.9855304,0.109176435,0.08224177,0.8476308584213257,0.7148094901317218,1.1074047450658608,0.2859237960526887
30906,SE,day,55.58039460701769,12.994274940002123,city,normal,partly-cloudy-day,17.890113130079044,5,17,13.428500175476074,76.74961853027344,0.0,0.0,84.0,1.0,14.0,3600.0,6.830519199371338,3.0,43.02355864732313,0.68572277,0.35283652,0.97759676,0.61851954,0.28840575,0.39787546,0.6768923819065094,0.9212262756207343,1.561635034160979,0.7369810204965874
32879,SE,twilight,59.26454878353841,15.240450573534382,city,normal,cloudy,-0.2816927798135964,5,19,5.988999843597412,59.92172622680664,0.0,0.0,7.0,0.0,7.0,0.0,7.993297576904297,0.0,75.86489279866869,0.3815339,0.080481455,0.9893584,0.8828324,0.11531328,0.17601474,0.6697719693183899,0.7376897311141551,1.15845982074277,0.3688448655570776
65944,FR,day,45.72768295009744,4.816550035501814,arterial-urban,normal,rain,39.945720315158894,3,10,7.594500064849853,83.88916778564453,0.1000000014901161,0.0,99.0,92.0,99.0,0.0,10.446206092834473,51.0,21.82856080118366,0.71661174,0.13895296,0.997216,0.98987657,0.15241253,0.13100518,0.6185652843930505,0.7723516436303483,1.316279328086856,0.5674420238916844
7333,SE,day,55.59594575840036,12.991771291385746,city,normal,cloudy,45.43013266145006,5,13,15.330500602722168,61.54217147827149,0.0,0.0,99.0,26.0,0.0,3600.0,20.80849838256836,3.0,45.69614778950995,0.8197205,0.20463867,0.99799734,0.99577904,0.119263515,0.08341084,0.597141582518816,0.7577905277189454,1.2224075141104627,0.4567504550634739
69893,PL,day,52.20694814920586,23.094958692702868,smaller-rural,normal,clear-day,45.68199291436674,4,8,9.03700065612793,45.54654312133789,0.0,0.0,0.0,0.0,0.0,3600.0,12.55879020690918,0.0,168.13273518796515,0.806538,0.32364473,0.9974981,0.99048144,0.13304827,0.15482348,0.6178100605805715,0.7121555945818118,1.1631966112167782,0.39564199698989544
