,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,sunshine_duration,wind_speed_10m,weather_code,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity
40249,PL,day,52.22260813387485,20.98049866394616,city,wet,rain,2.523038355254272,4,17,2.809000015258789,95.4862060546875,0.699999988079071,0.0,100.0,90.0,100.0,0.0,13.450708389282228,53.0,45.90283397411993,0.66099346,0.13451347,0.9977018,0.9845792,0.110103585,0.16892081
36408,PL,day,52.23454359410387,21.00546083261088,city,normal,clear-day,41.54313993167817,4,8,9.363499641418455,51.11929321289063,0.0,0.0,0.0,0.0,0.0,3600.0,12.738099098205566,0.0,265.67873831346145,0.72313267,0.14204328,0.99661607,0.97811925,0.26808408,0.19695634
46672,SE,twilight,67.8553499728935,20.236364711409863,city,snow,fog,-0.6062164564424251,1,12,-18.748498916625977,82.04742431640625,0.0,0.0,92.0,94.0,0.0,0.0,7.199999809265137,3.0,14.326417064329526,0.82428205,0.195309,0.998139,0.9958995,0.16911395,0.08370127
8288,PL,day,52.22224234079294,21.06321002694917,city,normal,partly-cloudy-day,51.856418938657576,4,10,7.401999950408935,45.237735748291016,0.0,0.0,93.0,91.0,92.0,3600.0,6.92473840713501,3.0,40.236929673019056,0.6367913,0.22814994,0.99619496,0.9722096,0.1536687,0.097209975
50773,DE,day,50.948989946788885,6.978897757905334,city,normal,partly-cloudy-day,15.430669710510957,11,9,7.215000152587891,85.02216339111328,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,270.576737211696,0.71882385,0.33269542,0.99555135,0.9692441,0.117133245,0.1407933
84430,SE,day,63.02631696567755,18.29989423216442,arterial-rural,normal,rain,17.998790851769087,3,13,1.2484999895095823,88.75933074951172,0.0,0.0,91.0,87.0,48.0,1034.347412109375,6.877789974212647,3.0,27.105737895834885,0.57866,0.10728439,0.9957147,0.97158504,0.13873203,0.10545841
11069,DE,twilight,50.93385452123565,6.948693349950276,city,normal,rain,-1.723592568134336,11,15,11.262999534606934,81.50737762451172,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,55.60387274163932,0.6041896,0.12183179,0.99617577,0.9880911,0.11894384,0.15447651
93975,IT,day,45.47659403933567,9.253741709910956,highway,normal,clear-day,62.74401002790829,7,10,31.691999435424805,45.38079452514648,0.0,0.0,74.0,6.0,6.0,3600.0,5.091168403625488,2.0,56.08922226578965,0.4969185,0.10826102,0.99275756,0.89607894,0.15118262,0.18461701
19025,PL,day,54.37493624522766,18.6058090113767,city,normal,partly-cloudy-day,8.439411517679048,6,17,17.276498794555664,59.54899215698242,0.0,0.0,55.0,0.0,0.0,3600.0,8.473393440246582,2.0,146.9811948747113,0.4411597,0.09265474,0.988976,0.92996633,0.115676574,0.16909733
70407,DE,twilight,52.63988719653739,8.150938651567316,highway,wet,rain,-1.1220185717153015,12,7,2.684499979019165,96.16485595703124,0.3000000119209289,0.0,100.0,99.0,91.0,0.0,11.01388168334961,51.0,38.41681049095163,0.67697495,0.17168821,0.9956126,0.9841415,0.17238793,0.078570955
63204,DE,twilight,50.946672208867,6.937749958877373,arterial-urban,normal,partly-cloudy-night,-1.3731744424029415,11,6,5.382499694824219,90.37196350097656,0.0,0.0,87.0,85.0,85.0,0.0,7.928177833557129,3.0,74.21267945064906,0.68329483,0.27466437,0.9970693,0.92471504,0.16215771,0.11927533
66128,SE,day,65.5958534655712,22.140720196490847,arterial-urban,snow,partly-cloudy-night,1.8300223418330432,3,16,-2.560999870300293,83.87971496582031,0.0,0.0,69.0,2.0,69.0,0.0,11.304228782653809,2.0,47.765161459437365,0.65360487,0.1631153,0.9934689,0.9704763,0.15986829,0.14727446
43894,SE,day,59.8912710169484,17.638476904957578,city,normal,clear-day,51.15317779727892,6,12,29.17150115966797,33.25413513183594,0.0,0.0,6.0,2.0,18.0,3600.0,2.5199999809265137,0.0,178.66210332858108,0.6699509,0.17757648,0.99397606,0.9297667,0.14024147,0.23199496
15361,FR,day,43.30123186271999,5.37404222191763,city,normal,clear-day,30.93762692065153,2,9,14.231499671936035,81.35173797607422,0.0,0.0,0.0,0.0,0.0,3600.0,6.119999885559082,0.0,80.23554986486808,0.6374559,0.12787071,0.9919984,0.8852761,0.19851907,0.3277082
11647,SE,day,55.60003633463429,12.995888543330064,city,normal,cloudy,47.31436169480803,5,13,15.649999618530272,65.70101165771484,0.0,0.0,99.0,35.0,5.0,3600.0,18.94708251953125,3.0,197.89987441073896,0.81253374,0.47282892,0.99545515,0.98946035,0.22875309,0.08010285
84598,FR,day,43.8296791940291,5.0169850201134105,highway,normal,partly-cloudy-day,30.94785400988212,3,9,9.68299961090088,69.55333709716797,0.0,0.0,18.0,17.0,1.0,3600.0,2.9024126529693604,0.0,45.54958212155407,0.7275957,0.25988525,0.99670416,0.97393495,0.17813443,0.09729261
56101,DE,night,50.95400930057418,6.964074278328808,arterial-urban,normal,rain,-7.15506865859264,11,16,11.302000045776367,81.51251220703125,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,116.1700023530405,0.7252199,0.20623383,0.9925545,0.8086051,0.24150415,0.50972813
81781,FR,day,43.73268417437514,7.238643461062751,highway,normal,clear-day,24.02354235808604,2,8,15.32450008392334,49.71532440185547,0.0,0.0,0.0,0.0,0.0,3600.0,2.3051247596740723,0.0,45.1884133041209,0.5362702,0.124391876,0.99159735,0.9476655,0.097051315,0.18364096
70462,IT,night,44.49874320715493,11.386802244573731,arterial-rural,normal,clear-night,-11.559104880339532,8,19,24.88549995422364,52.771095275878906,0.0,0.0,6.0,6.0,0.0,0.0,6.7637858390808105,0.0,111.14827324889248,0.46416646,0.10943835,0.9929931,0.92912716,0.1055196,0.27430162
26606,IT,day,44.3893174740145,9.06476990113932,highway,normal,partly-cloudy-day,45.77218471059924,7,8,23.576499938964844,75.65808868408203,0.0,0.0,13.0,8.0,0.0,3600.0,6.0346999168396,0.0,21.3017829203726,0.8283572,0.3397215,0.99550015,0.98195916,0.21857391,0.1470509
10598,DE,day,50.919071935773175,6.937460843717504,city,normal,partly-cloudy-day,17.26345839672865,11,10,7.195499897003174,85.0199966430664,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,83.66389065054788,0.69644505,0.18408957,0.99745864,0.98158586,0.19275708,0.08854591
38488,PL,day,54.37924590759399,18.59208997746629,city,normal,partly-cloudy-day,42.64095446761402,5,7,11.352499961853027,77.72994995117188,0.0,0.0,91.0,46.0,7.0,3600.0,12.904882431030272,3.0,306.19057302608775,0.625814,0.22755733,0.9959577,0.9795634,0.07545,0.0888189
74298,PL,day,50.710399782001616,19.14781486217932,arterial-rural,wet,cloudy,26.178108979863445,4,14,3.055999994277954,84.55096435546875,0.1000000014901161,0.0,100.0,34.0,98.0,0.0,14.007655143737791,51.0,27.669527212417343,0.716913,0.28460708,0.99609923,0.9757193,0.17891765,0.10278804
11338,IT,day,45.4778668301959,9.223451387891055,city,normal,partly-cloudy-day,33.802209698634584,7,15,28.863500595092773,50.5044174194336,0.0,0.0,70.0,11.0,31.0,3600.0,1.1384198665618896,2.0,218.06856396699925,0.76442134,0.12447218,0.99568933,0.9807,0.18273096,0.16670932
42795,IT,day,45.500313646820175,9.209029349367407,city,normal,clear-day,3.608562004001129,7,4,23.46050071716309,90.4714126586914,0.1000000014901161,0.0,55.0,2.0,31.0,182.0145721435547,5.692099571228027,51.0,31.890106441638085,0.63417524,0.19098441,0.9928804,0.9639407,0.17915888,0.11615913
78485,PL,night,52.22571570584077,20.939004355665887,smaller-rural,normal,partly-cloudy-night,-6.641950640256027,4,18,10.696000099182127,74.74951171875,0.0,0.0,34.0,0.0,34.0,0.0,2.968636035919189,1.0,17.870559744394615,0.7135901,0.21450481,0.9976891,0.8740872,0.28128085,0.3001202
19748,IT,day,45.48085404860169,9.196781801303766,city,normal,clear-day,54.20214271866649,7,9,29.7135009765625,50.2493896484375,0.0,0.0,3.0,2.0,1.0,3600.0,5.001279830932617,0.0,129.87791050358237,0.83652955,0.26865447,0.997769,0.9964495,0.1661971,0.10552301
94527,IT,day,42.94540922116396,11.949996494070655,highway,normal,clear-day,58.46816430526148,8,11,30.55749893188477,35.3270149230957,0.0,0.0,11.0,0.0,21.0,3600.0,8.766572952270508,0.0,70.8268342140327,0.5233202,0.10125448,0.9940381,0.96955115,0.15856369,0.08591427
72328,DE,day,51.360466747973184,12.444920742467891,arterial-rural,normal,clear-day,27.807255847639347,10,13,18.73900032043457,58.51969528198242,0.0,0.0,70.0,70.0,0.0,3600.0,9.387651443481444,2.0,160.72523657270887,0.5580681,0.116076715,0.99407923,0.9776449,0.09276845,0.08762627
56354,PL,day,52.87853364647722,20.628563045955584,smaller-rural,wet,partly-cloudy-day,48.118502392403016,4,9,15.399999618530272,55.943016052246094,0.0,0.0,54.0,21.0,45.0,3600.0,17.727943420410156,2.0,26.28337157022269,0.6741907,0.10757472,0.9943533,0.98713624,0.10397425,0.10818178
38918,DE,night,52.49848246183195,13.4076329762606,city,normal,clear-night,-6.195453495727122,9,17,13.63700008392334,55.29597854614258,0.0,0.0,0.0,0.0,0.0,0.0,12.313894271850586,0.0,223.64043342287863,0.537424,0.086753145,0.9904607,0.96656233,0.080040894,0.17364973
45227,DE,day,50.90814615273546,6.932463397060379,city,normal,rain,0.7488339545834322,11,15,11.288999557495115,81.51080322265625,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,47.84447079083593,0.6335221,0.13037807,0.99580485,0.9782376,0.09948781,0.0707647
18707,PL,day,54.36657105536232,18.63348008960163,city,normal,clear-day,49.7697215324945,6,8,17.8804988861084,67.72576141357422,0.0,0.0,19.0,0.0,19.0,3600.0,12.783802032470703,0.0,204.1265432582784,0.62545663,0.1453569,0.9942801,0.97205645,0.16884731,0.17276937
15670,PL,day,54.37826441577247,18.602242309801028,city,normal,partly-cloudy-day,56.09880007644848,5,9,10.871999740600586,78.72476959228516,0.0,0.0,95.0,94.0,33.0,1705.4285888671875,15.5301513671875,3.0,83.52731631001593,0.7184436,0.22625646,0.99429905,0.9926178,0.115896985,0.08821168
39850,IT,day,45.47336605909038,9.218650545904309,city,normal,clear-day,48.27755105406638,7,8,29.655000686645508,50.23423385620117,0.0,0.0,3.0,2.0,1.0,3600.0,5.001279830932617,0.0,298.77872017566494,0.7621415,0.09873754,0.99661106,0.9934001,0.1791969,0.19625409
61120,NO,day,64.11237069735583,11.318495359828992,arterial-rural,snow,partly-cloudy-day,9.680146513576588,2,9,1.30649995803833,71.97062683105469,0.0,0.0,100.0,0.0,100.0,529.273681640625,9.360000610351562,3.0,15.402895012962052,0.6315269,0.07506747,0.99603266,0.9689596,0.13259932,0.22968248
64062,SE,day,64.98554843649843,18.532168865348464,smaller-rural,snow,clear-night,1.6155483771581345,2,14,-9.413999557495115,90.6078872680664,0.0,0.0,100.0,0.0,22.0,0.0,7.594208240509033,3.0,26.36213359187396,0.5589957,0.18012498,0.9914042,0.95444643,0.14877768,0.11813689
94434,IT,night,41.81512710560112,12.571006130319825,arterial-rural,normal,clear-night,-26.38920122963158,8,21,24.915000915527344,76.81243896484375,0.0,0.0,0.0,0.0,0.0,0.0,1.0182337760925293,0.0,107.98386767891324,0.6871315,0.067240216,0.97630763,0.9433363,0.09791275,0.15092714
66397,PL,day,52.16641982887904,21.030915687697824,arterial-urban,normal,partly-cloudy-day,49.03811804347765,4,9,15.330500602722168,56.89369201660156,0.1000000014901161,0.0,20.0,9.0,6.0,3600.0,12.43433952331543,51.0,82.21597120256655,0.70282155,0.12154577,0.99770963,0.95088977,0.22159323,0.1184268
20399,SE,day,59.2715195351619,15.202086772043556,city,normal,cloudy,8.682441446004688,5,18,11.185999870300291,36.6316032409668,0.0,0.0,63.0,0.0,63.0,2905.106689453125,11.275529861450195,2.0,136.28537643764886,0.70156175,0.2965727,0.99539065,0.9836676,0.13927549,0.16732349
96620,DE,night,51.468438725972,7.007891915644476,arterial-urban,normal,rain,-10.504721481074526,10,5,8.527999877929688,88.45183563232422,0.6000000238418579,0.0,89.0,87.0,30.0,0.0,23.22488212585449,53.0,100.13307856258128,0.7344928,0.2586817,0.99552035,0.9396898,0.17647734,0.32987198
9381,SE,day,55.5855119701524,13.002876947497308,city,normal,partly-cloudy-day,40.44108128876842,5,14,14.947999954223633,65.32740020751953,0.0,0.0,77.0,23.0,35.0,3600.0,2.099142551422119,2.0,198.9586412867906,0.7185518,0.17138436,0.99665785,0.9776213,0.20087652,0.17887925
86727,SE,day,63.84701596498298,15.53486172612135,arterial-rural,snow,cloudy,9.800289706741452,2,12,2.5364999771118164,77.42581176757812,0.0,0.0,95.0,26.0,69.0,1415.2750244140625,16.17197608947754,3.0,48.182704910756016,0.75745904,0.35163215,0.98958987,0.838387,0.23533168,0.22900784
59491,PL,day,54.35154590700645,18.64670050161342,arterial-urban,normal,clear-day,56.49101200490665,6,11,19.269500732421875,60.22444534301758,0.0,0.0,2.0,0.0,0.0,3600.0,15.192682266235352,0.0,168.74506170998006,0.74831885,0.23343746,0.9933015,0.9612218,0.19290005,0.2125688
23080,IT,day,45.485962938295,9.217751283095982,city,normal,clear-day,62.87757279697287,7,10,31.7189998626709,44.26325988769531,0.0,0.0,85.0,4.0,7.0,3600.0,6.409617424011231,3.0,112.476267280579,0.7525191,0.23590663,0.99780566,0.992814,0.18431932,0.079619244
93142,PL,day,54.50714584278632,18.534437227647693,arterial-urban,normal,partly-cloudy-day,37.570517406132446,5,7,12.167500495910645,75.77116394042969,0.0,0.0,79.0,26.0,7.0,3600.0,13.183079719543455,2.0,83.78213582873569,0.69885117,0.27026537,0.99181104,0.99020606,0.10392718,0.10469846
59829,PL,day,54.45721985016577,18.555379719788263,arterial-urban,normal,partly-cloudy-day,51.66426200401,5,8,10.47499942779541,84.51136016845703,0.5,0.0,74.0,65.0,53.0,2316.30615234375,13.089353561401367,53.0,69.81076045804748,0.59243315,0.15854348,0.9939393,0.9635416,0.06462979,0.07780525
98386,DE,day,49.19768224484242,9.45383188967266,highway,normal,partly-cloudy-day,13.230343432309851,10,15,9.709500312805176,80.4668197631836,0.2000000029802322,0.0,65.0,16.0,62.0,3600.0,11.18320083618164,51.0,47.12352447391631,0.6698788,0.25515822,0.99517727,0.94846034,0.18356161,0.12564518
49541,SE,day,55.60140151296611,13.003902503304056,city,normal,partly-cloudy-day,48.6420995480431,5,13,15.526000022888184,60.75694274902344,0.0,0.0,96.0,5.0,37.0,3600.0,11.50311279296875,3.0,55.6733078490192,0.5724254,0.11927844,0.99524975,0.9506258,0.18193802,0.24251226
56873,DE,night,52.48883354177477,13.34513289350178,arterial-urban,normal,partly-cloudy-night,-18.82379610288001,9,19,22.55649948120117,61.38651657104492,0.0,0.0,0.0,0.0,0.0,0.0,8.534353256225586,0.0,146.05614086974245,0.57895505,0.16975762,0.98925936,0.9827739,0.18364811,0.24539393
27743,SE,day,55.59757278237127,13.023832565447014,city,normal,partly-cloudy-day,42.20613758138779,5,14,14.993499755859377,65.33733367919922,0.0,0.0,77.0,23.0,35.0,3600.0,2.099142551422119,2.0,203.18627957684333,0.64963114,0.1522496,0.9972453,0.9792692,0.08950919,0.0921681
50433,PL,day,52.219684085774325,20.97043554233133,city,normal,partly-cloudy-day,49.30752782844667,4,11,12.845999717712402,73.35674285888672,1.399999976158142,0.0,66.0,23.0,46.0,3600.0,19.3865909576416,61.0,56.25061179970625,0.5596398,0.117676266,0.9944654,0.9835649,0.078022204,0.092892416
53171,LU,day,49.64191957026909,6.271995172022827,highway,normal,clear-day,7.616057403695436,3,16,13.338000297546388,59.81692886352539,0.0,0.0,0.0,0.0,0.0,3600.0,7.421589851379394,0.0,43.441838126147246,0.5702654,0.15552534,0.97755444,0.56852436,0.21284981,0.37750962
14869,DE,day,50.93635964507404,6.964032140119369,city,normal,partly-cloudy-day,15.7403253151479,11,9,7.299499988555908,85.03152465820312,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,57.72556799127936,0.6081628,0.13870235,0.99398816,0.9655699,0.14541683,0.09331298
21243,PL,day,52.22783663704178,21.003163599454048,city,wet,rain,28.092726022789087,4,14,2.6875,96.50812530517578,0.800000011920929,0.0,100.0,100.0,100.0,0.0,12.101570129394531,53.0,45.14416875705798,0.9194464,0.37823993,0.9969613,0.9852372,0.3321098,0.3211969
19146,IT,day,45.47446778309407,9.223509175939473,city,normal,partly-cloudy-day,33.62860744619449,7,15,28.8700008392334,50.506103515625,0.0,0.0,70.0,11.0,31.0,3600.0,1.1384198665618896,2.0,250.3362421208651,0.6506566,0.28323975,0.99503374,0.9395671,0.17616378,0.21701291
55841,NO,day,64.30794531685162,11.221860025418655,arterial-rural,wet,partly-cloudy-day,8.011169086904573,2,8,1.4259999990463257,73.07219696044922,0.0,0.0,100.0,0.0,100.0,0.0,15.745627403259276,3.0,48.48571101337203,0.6319009,0.3237291,0.99596846,0.96776485,0.15353802,0.07547213
16566,SE,day,55.57958894870767,13.000272244777443,city,normal,partly-cloudy-day,54.73553590790608,5,10,15.1850004196167,65.82221984863281,0.0,0.0,55.0,0.0,18.0,3600.0,16.422470092773438,2.0,242.3360605085969,0.79291546,0.21618488,0.9947797,0.98657876,0.17927307,0.34959498
21945,SE,day,59.28084458405648,15.19511081875625,city,normal,cloudy,2.364459849379159,5,19,9.123000144958496,45.73984909057617,0.0,0.0,2.0,0.0,2.0,2752.057861328125,10.086426734924316,0.0,58.51804395247188,0.7952938,0.14607619,0.99686867,0.99092615,0.19585562,0.16842213
53429,LU,day,49.64073035388398,6.228107366541196,highway,normal,clear-day,7.35738893802052,3,16,12.583999633789062,59.63280487060547,0.0,0.0,0.0,0.0,0.0,3600.0,7.421589851379394,0.0,62.32184943598542,0.5305807,0.10874636,0.9905005,0.90920806,0.13405369,0.17490697
38173,SE,twilight,59.26438151148584,15.233955667694287,city,normal,cloudy,-2.8806671552308387,5,20,5.97599983215332,59.91847229003906,0.0,0.0,7.0,0.0,7.0,0.0,7.993297576904297,0.0,44.4458035410626,0.7856414,0.30537152,0.9963935,0.9866216,0.20367473,0.17433792
61441,DE,day,51.46898117023608,7.010277556697514,arterial-urban,normal,rain,7.251748602513345,11,7,12.038999557495115,84.6862564086914,0.0,0.0,100.0,0.0,88.0,0.0,15.459053993225098,3.0,181.60183107542588,0.65163875,0.14725482,0.9948256,0.9609779,0.17863496,0.23339088
47777,PL,day,52.23137023147744,20.9574744644116,city,wet,rain,33.56817683400323,4,13,2.758999824523926,96.51012420654295,0.800000011920929,0.0,100.0,100.0,100.0,0.0,12.101570129394531,53.0,66.66268123498787,0.5524468,0.10748935,0.994787,0.9725873,0.13965067,0.11493356
47898,PL,day,54.346642819310105,18.7180966923508,city,normal,partly-cloudy-day,51.72761057011362,5,9,11.928000450134276,74.70619201660156,0.0,0.0,97.0,66.0,8.0,3600.0,11.17740535736084,3.0,77.33827953307703,0.68795395,0.12151961,0.9960657,0.9879744,0.118421726,0.10060829
48361,DE,day,51.51496758605961,7.474314145290591,city,wet,partly-cloudy-day,15.086137267198438,12,12,6.8364996910095215,73.0238265991211,0.0,0.0,27.0,40.0,0.0,3600.0,15.59676742553711,1.0,149.85612288422337,0.7111522,0.20751035,0.9980388,0.9940752,0.09763,0.07353849
91461,SE,day,64.14694640842016,19.87048551228754,smaller-rural,snow,clear-day,8.71756423458578,2,13,-5.286499977111816,90.222900390625,0.0,0.0,99.0,25.0,0.0,3600.0,4.553679466247559,3.0,104.18906436575314,0.5013833,0.09568054,0.9887639,0.88478446,0.10307221,0.2164193
98889,SE,day,63.79872114446293,15.516151293592031,arterial-rural,snow,cloudy,9.578610957242262,2,12,2.532500028610229,77.14250946044922,0.0,0.0,93.0,56.0,56.0,720.74755859375,15.716793060302734,3.0,42.90835967913973,0.49063578,0.12763941,0.98771065,0.72226137,0.15356305,0.21370502
40127,PL,day,52.22736659099646,20.98676101343811,city,wet,rain,29.226762745092635,4,14,2.745999813079834,96.50975799560548,0.800000011920929,0.0,100.0,100.0,100.0,0.0,12.101570129394531,53.0,53.69013151642357,0.58834714,0.10037071,0.99470395,0.9672994,0.14536056,0.117701024
24406,SE,day,55.58785701179792,13.01226978485501,city,normal,cloudy,48.07063009617408,5,13,15.597999572753906,65.68976593017578,0.0,0.0,99.0,35.0,5.0,3600.0,18.94708251953125,3.0,218.3834352966516,0.82245606,0.17715138,0.9978504,0.99583876,0.18506388,0.16923392
15306,PL,day,54.389190906473225,18.60851354200289,city,normal,partly-cloudy-day,8.958969796160602,6,17,17.4064998626709,59.58029174804688,0.0,0.0,55.0,0.0,0.0,3600.0,8.473393440246582,2.0,91.0621418030824,0.54009014,0.14230986,0.9860372,0.89873564,0.12793021,0.12508614
60204,FR,day,45.73266005830881,4.823852448396322,arterial-urban,normal,partly-cloudy-day,31.0904309747295,2,12,7.633500099182129,51.011451721191406,0.0,0.0,7.0,5.0,0.0,3600.0,24.28866195678711,0.0,35.69730761517845,0.594182,0.12026989,0.99644417,0.98551637,0.07593848,0.08943331
6778,SE,day,55.600120706826736,12.993799101677483,city,normal,partly-cloudy-day,45.05806156002553,5,13,14.993499755859377,65.33733367919922,0.0,0.0,77.0,23.0,35.0,3600.0,2.099142551422119,2.0,99.53070323859872,0.7874992,0.14634214,0.9975795,0.9566543,0.24011181,0.25757137
74225,PL,day,50.21416817913772,19.168874562090483,arterial-rural,normal,cloudy,18.336011131572988,4,15,3.007999897003174,83.63505554199219,0.1000000014901161,0.0,100.0,17.0,100.0,0.0,11.50311279296875,51.0,33.867148268408584,0.57971716,0.12711442,0.99458414,0.97471106,0.1434009,0.1113762
41058,DE,night,52.54107126295056,13.393962398864195,city,normal,partly-cloudy-night,-26.242780259613014,9,20,21.230499267578125,66.66374206542969,0.0,0.0,0.0,0.0,0.0,0.0,8.37338638305664,0.0,123.19381629885666,0.71467197,0.13608585,0.9903447,0.99249214,0.13819978,0.18837544
98465,DE,twilight,52.65299499303558,8.16065688878549,highway,wet,rain,-0.910980718820582,12,7,2.638999938964844,96.16345977783205,0.3000000119209289,0.0,100.0,99.0,91.0,0.0,11.01388168334961,51.0,39.19383384547815,0.52684724,0.10021943,0.989589,0.95247996,0.1579137,0.15728557
13383,DE,day,50.93388969891292,6.948675415235032,city,normal,partly-cloudy-day,18.15617011263392,11,10,7.163000106811523,85.01641082763672,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,124.30987970463552,0.71233886,0.16334735,0.99659,0.9608527,0.15511996,0.22368841
18731,SE,day,55.60424016890325,13.012657395234273,city,normal,cloudy,30.136692456534576,5,15,14.062999725341797,72.59054565429688,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,250.51728980207508,0.66558397,0.12699512,0.9916843,0.97244745,0.11424107,0.13775332
29206,PL,day,52.23380422689497,20.981629286675485,city,wet,rain,30.02326953925718,4,14,2.882999897003174,95.829345703125,0.699999988079071,0.0,100.0,96.0,100.0,0.0,12.181625366210938,53.0,68.38706290825672,0.6125836,0.103213795,0.9966356,0.99053663,0.107265025,0.09088785
92568,PL,night,54.31352832822037,18.761552658956504,arterial-rural,normal,cloudy,-13.389381277896462,5,22,8.904500007629395,80.91226196289062,0.0,0.0,100.0,0.0,95.0,0.0,5.86037540435791,3.0,92.09681495254571,0.73875546,0.10797815,0.9813265,0.8152354,0.17154978,0.45027038
64874,IT,day,45.46449709450607,9.21716417544048,arterial-urban,normal,partly-cloudy-day,32.86779909110683,7,7,26.313501358032227,63.61151123046875,0.0,0.0,18.0,8.0,2.0,3600.0,10.245779991149902,0.0,235.7277467769767,0.66162014,0.15195763,0.99775285,0.98891336,0.08640934,0.09787553
47817,DE,day,52.4999426294473,13.436143692043272,city,normal,partly-cloudy-day,32.19130718014336,9,13,28.1304988861084,41.77341842651367,0.0,0.0,60.0,0.0,0.0,3600.0,7.289443969726562,2.0,224.3209316446379,0.587576,0.2700029,0.9931352,0.8578614,0.24220142,0.3169927
53948,DE,night,52.50568527876103,13.368278085286006,arterial-urban,normal,partly-cloudy-night,-15.32007192693952,9,18,22.569499969482425,61.38948440551758,0.0,0.0,0.0,0.0,0.0,0.0,8.534353256225586,0.0,125.70364277066692,0.5183221,0.30063036,0.9933656,0.8472432,0.15623686,0.33192402
50183,PL,day,54.38178084093103,18.59623772541688,city,normal,partly-cloudy-day,42.08244162922672,5,7,11.385000228881836,77.73497772216797,0.0,0.0,91.0,46.0,7.0,3600.0,12.904882431030272,3.0,96.54185516329584,0.55107266,0.15756197,0.9901068,0.92168283,0.13334697,0.14777303
96806,DE,night,49.688330191461525,8.551969808795407,highway,normal,partly-cloudy-night,-26.722527039742275,10,19,7.480000019073486,89.59175872802734,0.0,0.0,7.0,0.0,7.0,0.0,8.5873384475708,0.0,50.19869164346384,0.67945606,0.14235353,0.981125,0.8686009,0.15042017,0.19962505
40901,SE,day,55.60636463104812,13.01947893318237,city,normal,partly-cloudy-day,45.74921387346996,5,13,15.864999771118164,61.25113677978516,0.0,0.0,77.0,36.0,49.0,3600.0,6.489992141723633,2.0,42.34961643304448,0.801281,0.27546042,0.99475646,0.9159375,0.3580446,0.33299062
68972,PL,day,50.908211907799135,19.20732021485108,arterial-rural,wet,cloudy,30.77330697247298,4,14,3.839499950408936,82.83951568603516,0.2000000029802322,0.0,100.0,9.0,99.0,0.0,14.489720344543455,51.0,53.740346628172816,0.708617,0.13030183,0.9970982,0.9824608,0.09348288,0.16803221
47813,SE,day,60.68448865209109,17.124673070659977,smaller-rural,snow,clear-day,11.36131204829242,2,12,-8.947999954223633,72.45840454101562,0.0,0.0,0.0,0.0,0.0,3600.0,9.885261535644531,0.0,196.2235995744394,0.5047656,0.119673535,0.9937983,0.97380596,0.09268092,0.1396486
7981,DE,twilight,50.93518825726549,6.958035789203087,city,normal,rain,-2.0289320799207644,11,15,11.25,81.50564575195312,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,75.08591239479675,0.7645862,0.15263148,0.99743,0.9798779,0.28707853,0.17981492
98075,SE,day,63.748667285319975,20.144622575490583,arterial-rural,wet,snow,7.87589795810274,3,15,-0.1605000048875808,91.6154327392578,0.0,0.0700000002980232,100.0,100.0,80.0,721.7298583984375,6.162207126617432,71.0,30.230109598926763,0.5807303,0.09945449,0.99553114,0.968809,0.14874725,0.12553972
19614,PL,twilight,52.22512551499586,21.07198536591355,city,normal,partly-cloudy-night,-1.9546788811852025,4,17,11.402000427246094,67.99176025390625,0.0,0.0,17.0,0.0,17.0,0.0,0.7199999690055847,0.0,42.26548029865337,0.59600496,0.15622768,0.9979386,0.98440164,0.08110052,0.1079236
53299,DE,night,53.08111009796343,8.843908843910235,arterial-urban,normal,cloudy,-6.14716079410222,12,6,2.134999990463257,94.44091033935548,0.0,0.0,100.0,100.0,100.0,0.0,6.489992141723633,3.0,104.9554439083708,0.59855765,0.12754445,0.989938,0.98126847,0.10796189,0.09340032
65374,DE,night,50.93204487377511,6.940254327202423,arterial-urban,normal,cloudy,-9.30853794068284,11,16,11.406499862670898,79.61241912841797,0.0,0.0,98.0,97.0,60.0,0.0,17.533145904541016,3.0,165.98122981087567,0.5405845,0.13362783,0.9957646,0.97017384,0.080161974,0.11866578
37680,IT,day,41.83113755611414,12.46100941643613,city,normal,clear-day,57.8288531034841,8,12,32.5785026550293,39.73500442504883,0.0,0.0,33.0,0.0,29.0,3600.0,17.87355613708496,1.0,199.51275524843223,0.7707743,0.29411677,0.9929317,0.9763959,0.3150254,0.34340668
