,Time_of_Day,Weather_Condition,Road_Environment_Type,Road_Surface_Condition,Traffic_Density,Pedestrian_Presence,Cyclist_Presence,Number_of_Visible_Lanes,Intersection_Type,Lane_Marking_Visibility,Artificial_Lighting_Source,Crosswalk_Presence,Vertical_Road_Profile,Horizontal_Road_Curvature,Infrastructure_Barriers,Building_Density,Vegetation_Level,Traffic_Sign_Presence,Vehicle_Composition,Ego_Vehicle_Lane_Position,Ego_Vehicle_Lane_POSITION,conf,iou,lrp
71081,Daylight,Cloudy,Rural,Dry,Low,,No,2,,Clear,,No,Uphill,Straight,Curb,Sparse/Rural,Moderate,Directional,Passenger_Cars_Only,Centered,,0.8458627223968506,0.8923064827919006,0.7846129685640335
90984,Daylight,Cloudy,Highway,Wet,Low,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Warning,Mixed_Heavy_Traffic,Centered,,0.7885015845298767,0.6250121692816416,0.41669100522994995
18877,Daylight,Clear,Urban,Dry,Moderate,,No,3,,Clear,,No,Flat,Straight,Noise_Wall,High_Rise,Sparse,,Passenger_Cars_Only,Centered,,0.594282153993845,0.49383149875534904,0.3192175626754761
43961,Daylight,Cloudy,Residential,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Slight_Right,Curb,High_Rise,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7884065628051757,0.6567994604508082,0.42705875635147095
94211,Twilight,Snowy,Rural,Snow_Covered,Low,,No,2,,Occluded_by_Snow/Water,Vehicle_Headlights,No,Flat,Straight,,,Dense_Forest,,Passenger_Cars_Only,Centered,,0.8629791736602783,0.8253709077835083,0.6507418155670166
9916,Daylight,Clear,Highway,Dry,Moderate,,No,3,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.5814069837331772,0.3305107812086741,0.19117987155914307
78548,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Multiple_Types,Passenger_Cars_Only,Centered,,0.6205036960266255,0.6746642887592316,0.49218571186065674
77069,Twilight,Cloudy,Urban,Dry,Moderate,,No,3,Four-Way,Clear,Street_Lights,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6552745287234967,0.6659608297049999,0.5006356537342072
79862,Dawn/Dusk,Cloudy,Rural,Slushy,Low,,No,2,,Occluded_by_Snow/Water,Vehicle_Headlights,No,Flat,Straight,Curb,Sparse/Rural,Dense_Forest,Regulatory,Passenger_Cars_Only,Centered,,0.5924822092056274,0.4586015599114554,0.1447727084159851
8659,Daylight,Clear,Urban,Dry,Low,,No,4,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Regulatory,Passenger_Cars_Only,Centered,,0.6278327786922455,0.4549555315359219,0.306707501411438
89506,Night,Clear,Highway,Dry,Empty,,No,3,,Clear,Street_Lights,No,Flat,Slight_Right,Concrete_Median,Low_Density_Urban,Sparse,Directional,No_Vehicles,Centered,,0.5488022118806839,0.6756767928600311,0.35135358572006226
3055,Daylight,Cloudy,Residential,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6398607492446899,0.30802297964692116,0.24104595184326172
45866,Daylight,Clear,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Sparse,Directional,Public_Transit_Focus,Centered,,0.541328078508377,0.25775762487735066,0.17623382806777954
77269,Daylight,Clear,Highway,Dry,Moderate,,No,2,,Clear,,No,Uphill,Slight_Left,Metal_Guardrail,Low_Density_Urban,Moderate,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.7059061974287033,0.4786271449799339,0.31098318099975586
49521,Night,Clear,Urban,Dry,Low,,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.5845883055166765,0.5354485471140255,0.40859276056289673
38612,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5990448228774532,0.5977196991443634,0.36504679918289185
67297,Night,Clear,Tunnel,Dry,Moderate,,No,2,,Clear,Tunnel_Lights,No,Flat,Straight,Concrete_Median,,,Directional,Mixed_Heavy_Traffic,Centered,,0.8000728562474251,0.9015029221773148,0.8030058443546295
70900,Night,Clear,Tunnel,Dry,Low,,No,2,,Clear,Tunnel_Lights,No,Flat,Straight,Concrete_Median,,,,Passenger_Cars_Only,Centered,,0.6183174302180608,0.5101899094879627,0.2502974271774292
86237,Dawn/Dusk,Clear,Urban,Dry,Low,,No,2,Four-Way,Clear,,Yes,Flat,Straight,Metal_Guardrail,High_Rise,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.62680916984876,0.39335233544309933,0.25379496812820435
73531,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Concrete_Median,,Sparse,Directional,Passenger_Cars_Only,Centered,,0.8331652760505677,0.823227870464325,0.6464557349681854
57408,Daylight,Clear,Urban,Dry,Low,,No,3,Four-Way,Clear,,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.7136084765195847,0.30255478620529175,0.21665483713150024
8324,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.5812272597104311,0.5686277352711734,0.4006860852241516
67050,Daylight,Cloudy,Urban,Dry,Moderate,,No,1,,Faded,,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.6958794072270393,0.4503574935453279,0.3609302043914795
21365,Dawn/Dusk,Cloudy,Residential,Dry,Moderate,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Mixed_Heavy_Traffic,Centered,,0.6683818345720117,0.5303995835781098,0.2827852964401245
42571,Daylight,Cloudy,Urban,Dry,Moderate,Crossing_Road,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.5959856547415257,0.39980433720189174,0.23304492235183716
12940,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.49475836753845215,0.2129556851727622,0.15066152811050415
97305,Daylight,Clear,Tunnel,Dry,Low,,No,3,,Clear,Tunnel_Lights,No,Flat,Straight,Metal_Guardrail,,Sparse,Directional,Passenger_Cars_Only,Centered,,0.7443697527050972,0.4534563024838765,0.406912624835968
11639,Daylight,Clear,Urban,Dry,Moderate,,No,3,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6641969283421835,0.45146944948836515,0.3276435136795044
68523,Daylight,Cloudy,Urban,Dry,Moderate,,No,3,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6579012274742126,0.5771330805385814,0.45122969150543213
84593,Daylight,Clear,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Noise_Wall,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.7838327288627625,0.34685088287700305,0.2391563057899475
70446,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Metal_Guardrail,,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6136797517538071,0.542118924004691,0.36995214223861694
81383,Daylight,Cloudy,Highway,Dry,Moderate,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,Sparse/Rural,Moderate,Regulatory,Mixed_Heavy_Traffic,Centered,,0.6549569124525244,0.5670796770315903,0.3678213357925415
28007,Daylight,Clear,Urban,Dry,Low,,No,1,,Clear,,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6367531985044479,0.3985502840049805,0.2625059485435486
88630,Daylight,Clear,Highway,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Concrete_Median,Sparse/Rural,Moderate,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.6804578254620234,0.5182573646306992,0.3214535117149353
86641,Daylight,Cloudy,Highway,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.5856024036183953,0.45533384289592505,0.2805991768836975
49032,Night,Clear,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,Street_Lights,Yes,Flat,Straight,Curb,High_Rise,,Regulatory,Passenger_Cars_Only,Centered,,0.5416407778859138,0.4290240743645915,0.22488337755203247
99783,Night,Cloudy,Urban,Dry,Moderate,,No,3,,Clear,Street_Lights,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.6772995384839865,0.29334165011682817,0.23184454441070557
95960,Daylight,Rainy,Highway,Wet,Low,,No,3,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.6411065399646759,0.20574859380722046,0.13513123989105225
83165,Night,Clear,Tunnel,Dry,Moderate,,No,1,,Clear,Tunnel_Lights,No,Flat,Straight,Concrete_Median,,,Directional,Public_Transit_Focus,Centered,,0.5233980256777543,0.532210574986843,0.29388928413391113
41503,Daylight,Clear,Urban,Dry,Moderate,,No,1,,Faded,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,,Passenger_Cars_Only,Centered,,0.734258346259594,0.5492304512722925,0.4032270312309265
88817,Daylight,Cloudy,Highway,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Dense_Forest,,Passenger_Cars_Only,Centered,,0.6921286795820508,0.46752446077086707,0.31186848878860474
85461,Night,Clear,Tunnel,Dry,Low,,No,3,,Clear,Tunnel_Lights,No,Flat,Straight,Noise_Wall,,,Directional,Passenger_Cars_Only,Centered,,0.6595660783350468,0.4153496485490065,0.25671613216400146
99401,Daylight,Cloudy,Highway,Wet,Low,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Dense_Forest,Warning,Passenger_Cars_Only,Centered,,0.6543233320116997,0.36809392273426056,0.23618781566619873
83990,Dawn/Dusk,Rainy,Highway,Wet,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Dense_Forest,Directional,Mixed_Heavy_Traffic,Centered,,0.6281052927176157,0.2936386253152575,0.14203625917434692
3124,Night,Clear,Urban,Dry,Empty,,No,2,Four-Way,Clear,Street_Lights,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Warning,No_Vehicles,Centered,,0.0,0.0,0.0
76080,Daylight,Clear,Highway,Dry,Empty,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,Sparse/Rural,Moderate,,Passenger_Cars_Only,Centered,,0.5655282661318779,0.14942765777761285,0.03496474027633667
49513,Daylight,Rainy,Urban,Wet,Low,Crossing_Road,No,2,Four-Way,Occluded_by_Snow/Water,Vehicle_Headlights,Yes,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Public_Transit_Focus,Centered,,0.567684923057203,0.42226011172476174,0.3253617286682129
75067,Daylight,Cloudy,Highway,Wet,Low,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,,Dense_Forest,Directional,Passenger_Cars_Only,Centered,,0.7382641136646271,0.43919190764427185,0.3783838152885437
52360,Night,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5353690913090339,0.31744281882825104,0.218553364276886
5917,Daylight,Clear,Urban,Dry,Low,Crossing_Road,No,1,Four-Way,Absent,,Yes,Flat,Straight,Curb,High_Rise,,Multiple_Types,Passenger_Cars_Only,Centered,,0.5993519769265101,0.35766475743037607,0.2834811210632324
21483,Daylight,Clear,Urban,Dry,Low,Near_Roadside,No,1,,Absent,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.674185825245721,0.2767503880537473,0.20017355680465698
69643,Dawn/Dusk,Clear,Rural,Dry,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,,Sparse/Rural,Dense_Forest,,Passenger_Cars_Only,Centered,,0.8758999109268188,0.46802374720573425,0.4360474944114685
65087,Night,Clear,Urban,Dry,Moderate,,No,3,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Mixed_Heavy_Traffic,Centered,,0.6491927724817524,0.4796561570838094,0.2755866050720215
39122,Daylight,Cloudy,Tunnel,Dry,High/Congested,,No,2,,Absent,Tunnel_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.6639493061945989,0.5439896947807736,0.42131268978118896
40891,Daylight,Cloudy,Urban,Dry,Low,,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6714327803679875,0.3954254479871856,0.26352524757385254
38488,Daylight,Clear,Residential,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.5868520736694336,0.2807715982198715,0.17165124416351318
5451,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6124407545878336,0.5436715391734915,0.4212561845779419
33062,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,3,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Public_Transit_Focus,Centered,,0.5653315542472733,0.40005255437323023,0.2731742858886719
18312,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,Yes,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.5313359665870666,0.3701520422623763,0.2767796516418457
70189,Daylight,Clear,Residential,Dry,High/Congested,On_Sidewalk,No,2,,Absent,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,,Passenger_Cars_Only,Centered,,0.7117885677587419,0.542493216196696,0.4110366106033325
57645,Dawn/Dusk,Snowy,Rural,Icy,Empty,,No,2,,Occluded_by_Snow/Water,,No,Uphill,Straight,,Sparse/Rural,Sparse,,No_Vehicles,Centered,,0.0,0.0,0.0
9958,Daylight,Cloudy,Urban,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7950055561959743,0.5452192860680658,0.4417899250984192
29355,Daylight,Cloudy,Residential,Dry,Moderate,On_Sidewalk,No,2,,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6623264954370611,0.3577704490585761,0.23609435558319092
33405,Daylight,Clear,Residential,Dry,Empty,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Directional,No_Vehicles,Centered,,0.5327661832173666,0.20663034915924072,0.16326069831848145
13595,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.5604706570506096,0.3365662681753747,0.19466978311538696
38276,Dawn/Dusk,Clear,Urban,Dry,Low,,No,2,Four-Way,Faded,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7233511209487915,0.5889989903994969,0.46371227502822876
45727,Daylight,Clear,Urban,Dry,Low,,Yes,1,T-Junction,Faded,,No,Flat,Slight_Right,Curb,Low_Density_Urban,Moderate,Multiple_Types,Public_Transit_Focus,Centered,,0.7557894438505173,0.3862795333067576,0.27255910634994507
44379,Dawn/Dusk,Rainy,Urban,Wet,Low,,No,2,Four-Way,Clear,Street_Lights,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5789049088954925,0.4933925271034241,0.310712993144989
76770,Daylight,Cloudy,Highway,Wet,Empty,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Dense_Forest,,No_Vehicles,Centered,,0.4467320740222931,0.26469045877456665,0.0293809175491333
18116,Dawn/Dusk,Clear,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.533136774050562,0.3821731099375972,0.26024043560028076
59326,Night,Rainy,Urban,Wet,Moderate,,Yes,3,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.637135531504949,0.48593275161350474,0.36406630277633667
79075,Daylight,Clear,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6378246876928542,0.5055892575870861,0.3057537078857422
12335,Daylight,Cloudy,Urban,Dry,Low,,No,1,,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Public_Transit_Focus,Centered,,0.5189567723057487,0.3200857039127085,0.17842930555343628
86729,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Noise_Wall,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.8144934177398682,0.09157750010490417,0.0
7432,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,1,Four-Way,Clear,,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Sparse,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.5206677481532097,0.28734482510709297,0.1957406997680664
31431,Night,Clear,Urban,Dry,Empty,,No,3,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,No_Vehicles,Centered,,0.5137128631273905,0.6606117685635885,0.24853485822677612
6879,Dawn/Dusk,Cloudy,Urban,Dry,Low,,Yes,1,T-Junction,Clear,Building_Lights,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.5826474662337985,0.4411799356061642,0.28977078199386597
12485,Dawn/Dusk,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,1,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5847707425172513,0.4025107040637877,0.24412620067596436
42012,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Regulatory,Passenger_Cars_Only,Centered,,0.5293894873725044,0.3744911426627958,0.2118893265724182
10887,Daylight,Clear,Residential,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.7032327774692985,0.5001901721954346,0.39193427562713623
43641,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,3,,Clear,,No,Flat,Straight,Curb,High_Rise,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6135072419419885,0.5049857413157438,0.34328460693359375
20770,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,Yes,2,,Clear,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6187889082678433,0.4668614797686276,0.3382992744445801
22226,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,Yes,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,,Passenger_Cars_Only,Centered,,0.7583448253571987,0.4541199098933827,0.362785279750824
70528,Daylight,Clear,Urban,Dry,Moderate,,Yes,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Public_Transit_Focus,Centered,,0.7268221452832222,0.37808710975306375,0.2185612916946411
81909,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Noise_Wall,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.7596652507781982,0.15697450935840607,0.10370445251464844
28061,Twilight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,Building_Lights,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.6144330329967268,0.5331978251536688,0.34008538722991943
42565,Daylight,Clear,Urban,Dry,Moderate,,No,2,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.7526169638884695,0.5151979148387908,0.39686715602874756
36360,Daylight,Cloudy,Urban,Dry,High/Congested,,No,2,,Absent,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Regulatory,Passenger_Cars_Only,Centered,,0.8390143483877182,0.5970776847430638,0.551298201084137
35548,Night,Clear,Urban,Dry,Low,On_Sidewalk,No,1,Four-Way,Clear,Street_Lights,No,Flat,Slight_Right,Curb,Low_Density_Urban,Moderate,Regulatory,No_Vehicles,Centered,,0.49096181243658066,0.3948268152096055,0.2035934329032898
42498,Daylight,Cloudy,Rural,Wet,Empty,Crossing_Road,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,,Dense_Forest,Directional,No_Vehicles,Centered,,0.0,0.0,0.0
81517,Daylight,Clear,Tunnel,Dry,Empty,,No,2,,Clear,Tunnel_Lights,No,Flat,Straight,,,,,No_Vehicles,Centered,,0.3486791402101517,0.23560917936265469,0.0
26612,Daylight,Cloudy,Residential,Dry,Low,On_Sidewalk,No,2,,Absent,,No,Flat,Slight_Right,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6172348459561666,0.25359851916631065,0.17310667037963867
64904,Night,Rainy,Urban,Wet,Empty,,No,2,Four-Way,Occluded_by_Snow/Water,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,,Directional,No_Vehicles,Centered,,0.6252164045969645,0.2009939650694529,0.1519879698753357
46286,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.5243722395650272,0.39714493914633187,0.2655903697013855
69555,Daylight,Clear,Highway,Dry,Low,,No,2,,Clear,,No,Uphill,Slight_Left,Metal_Guardrail,Sparse/Rural,Sparse,Directional,Passenger_Cars_Only,Centered,,0.7534306844075521,0.5172133662483909,0.37989968061447144
92733,Daylight,Clear,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.5391610356477591,0.5133924365043641,0.21313470602035522
72602,Daylight,Clear,Urban,Dry,Moderate,,No,2,,Absent,,No,Flat,Straight,Curb,High_Rise,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.7359232271418852,0.5285496073109763,0.44995635747909546
27476,Night,Rainy,Urban,Wet,Low,On_Sidewalk,No,2,,Clear,Street_Lights,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.7211469724774361,0.6234551845561891,0.43501704931259155
39331,Night,Clear,Urban,Dry,Moderate,On_Sidewalk,Yes,2,,Faded,Street_Lights,No,Flat,Straight,Curb,High_Rise,,Multiple_Types,Passenger_Cars_Only,Centered,,0.6840486102982571,0.4328831462189555,0.3348318338394165
7234,Daylight,Cloudy,Urban,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Moderate,Directional,Public_Transit_Focus,Centered,,0.610279205441475,0.40881334617733955,0.3176267147064209
10582,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,Yes,Uphill,Straight,Curb,High_Rise,Sparse,Directional,Passenger_Cars_Only,Centered,,0.6032698907350239,0.513602229145666,0.3378887176513672
10611,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Faded,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.7128905974901639,0.5559901384746327,0.406097948551178
8705,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6652078383109149,0.26337058606900665,0.21095168590545654
43826,Night,Clear,Urban,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Slight_Right,Noise_Wall,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.7248693216930736,0.4324219425519307,0.23285222053527832
79372,Daylight,Cloudy,Highway,Dry,Low,,No,2,,Clear,,No,Flat,Slight_Right,Concrete_Median,Sparse/Rural,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.6727579161524773,0.35220104455947876,0.30440205335617065
7320,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6625183912423941,0.5308407829143107,0.4104888439178467
55095,Dawn/Dusk,Snowy,Rural,Wet,Empty,,No,2,,Faded,,No,Uphill,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Warning,No_Vehicles,Centered,,0.32390405734380084,0.29011785984039307,0.18023568391799927
85153,Daylight,Snowy,Residential,Snow_Covered,Empty,,No,2,,Occluded_by_Snow/Water,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,No_Vehicles,Centered,,0.0,0.0,0.0
47549,Daylight,Cloudy,Residential,Dry,Low,,No,2,,Faded,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.7872761152684689,0.575491417538036,0.40631550550460815
71620,Night,Clear,Urban,Dry,Empty,,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Industrial,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.8260949651400248,0.8289281030495962,0.6578562259674072
38912,Daylight,Clear,Urban,Dry,Low,Crossing_Road,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,,Multiple_Types,Passenger_Cars_Only,Centered,,0.5813886789338929,0.3467615053734996,0.23239737749099731
18721,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.5997064384547147,0.39046051104863483,0.3407377004623413
84307,Night,Clear,Highway,Dry,Low,,No,4,,Clear,Street_Lights,No,Flat,Straight,Concrete_Median,,Sparse,Directional,Passenger_Cars_Only,Centered,,0.5137229434081486,0.4120285042694637,0.33535850048065186
